Epoch, training loss, validation loss, validation accuracy, ,,
660,1.363166,1.384488,0.667000, ,,
661,1.358107,1.379903,0.680000, ,,
662,1.354122,1.376470,0.680000, ,,
663,1.349265,1.371340,0.675000, ,,
664,1.344762,1.368119,0.676000, ,,
665,1.339868,1.362615,0.668000, ,,
666,1.335253,1.358643,0.676000, ,,
667,1.330833,1.354022,0.684000, ,,
668,1.326536,1.349510,0.683000, ,,
669,1.321717,1.345251,0.690000, ,,
670,1.316943,1.341328,0.678000, ,,
671,1.312707,1.336585,0.681000, ,,
672,1.308383,1.331624,0.674000, ,,
673,1.303770,1.327422,0.684000, ,,
674,1.299454,1.324379,0.698000, ,,
675,1.294715,1.319262,0.691000, ,,
676,1.290194,1.315512,0.688000, ,,
677,1.286074,1.310974,0.687000, ,,
678,1.281485,1.306557,0.689000, ,,
679,1.277950,1.302525,0.699000, ,,
680,1.272810,1.298838,0.690000, ,,
681,1.268472,1.293740,0.689000, ,,
682,1.264341,1.289581,0.695000, ,,
683,1.260061,1.285556,0.694000, ,,
684,1.256188,1.282696,0.682000, ,,
685,1.251402,1.277145,0.704000, ,,
686,1.247102,1.273643,0.700000, ,,
687,1.243220,1.269174,0.707000, ,,
688,1.239372,1.265214,0.697000, ,,
689,1.234654,1.262069,0.695000, ,,
690,1.230418,1.256791,0.701000, ,,
691,1.226538,1.253131,0.706000, ,,
692,1.222042,1.249471,0.702000, ,,
693,1.218060,1.245445,0.694000, ,,
694,1.213824,1.240985,0.707000, ,,
695,1.209878,1.237965,0.705000, ,,
696,1.206134,1.233512,0.705000, ,,
697,1.201711,1.229607,0.702000, ,,
698,1.197960,1.225902,0.703000, ,,
699,1.193950,1.221716,0.700000, ,,
700,1.189743,1.218347,0.707000, ,,
701,1.185913,1.213998,0.711000, ,,
702,1.182270,1.210647,0.708000, ,,
703,1.178425,1.206205,0.703000, ,,
704,1.174628,1.203113,0.703000, ,,
705,1.170672,1.198608,0.700000, ,,
706,1.166966,1.195534,0.707000, ,,
707,1.163159,1.191492,0.715000, ,,
708,1.159414,1.187902,0.710000, ,,
709,1.155705,1.184520,0.705000, ,,
710,1.152227,1.181040,0.714000, ,,
711,1.148351,1.177407,0.710000, ,,
712,1.144368,1.173747,0.712000, ,,
713,1.141001,1.170539,0.713000, ,,
714,1.137450,1.166412,0.714000, ,,
715,1.133803,1.163390,0.712000, ,,
716,1.129931,1.159463,0.707000, ,,
717,1.126216,1.156325,0.708000, ,,
718,1.122813,1.152545,0.716000, ,,
719,1.119497,1.148530,0.718000, ,,
720,1.115984,1.145438,0.704000, ,,
721,1.112539,1.142585,0.714000, ,,
722,1.109087,1.138701,0.720000, ,,
723,1.106090,1.135548,0.713000, ,,
724,1.102048,1.131738,0.722000, ,,
725,1.099040,1.129183,0.717000, ,,
726,1.095496,1.125456,0.719000, ,,
727,1.092495,1.122192,0.727000, ,,
728,1.088685,1.118788,0.719000, ,,
729,1.085413,1.115617,0.719000, ,,
730,1.082050,1.112632,0.720000, ,,
731,1.078889,1.109517,0.727000, ,,
732,1.075774,1.106411,0.724000, ,,
733,1.072380,1.102924,0.723000, ,,
734,1.069201,1.100337,0.723000, ,,
735,1.065963,1.097574,0.727000, ,,
736,1.063210,1.093404,0.717000, ,,
737,1.060007,1.090558,0.735000, ,,
738,1.057003,1.087710,0.719000, ,,
739,1.053407,1.084278,0.730000, ,,
740,1.050255,1.081526,0.731000, ,,
741,1.047219,1.078231,0.731000, ,,
742,1.044246,1.075412,0.732000, ,,
743,1.041330,1.072295,0.727000, ,,
744,1.038254,1.070151,0.731000, ,,
745,1.035421,1.066456,0.729000, ,,
746,1.032757,1.064287,0.737000, ,,
747,1.029151,1.060311,0.732000, ,,
748,1.026593,1.057946,0.731000, ,,
749,1.023635,1.055045,0.733000, ,,
750,1.020278,1.051935,0.738000, ,,
751,1.017544,1.049359,0.739000, ,,
752,1.015082,1.046417,0.744000, ,,
753,1.012252,1.044269,0.731000, ,,
754,1.009526,1.041840,0.744000, ,,
755,1.006389,1.037800,0.738000, ,,
756,1.003566,1.035091,0.748000, ,,
757,1.000728,1.032792,0.743000, ,,
758,0.998390,1.030870,0.742000, ,,
759,0.995558,1.027232,0.737000, ,,
760,0.992686,1.024248,0.746000, ,,
761,0.989901,1.022159,0.744000, ,,
762,0.987045,1.019483,0.753000, ,,
763,0.984606,1.016933,0.745000, ,,
764,0.982067,1.014207,0.754000, ,,
765,0.979196,1.011535,0.745000, ,,
766,0.976750,1.009023,0.752000, ,,
767,0.973978,1.006247,0.740000, ,,
768,0.971562,1.003995,0.750000, ,,
769,0.968923,1.001406,0.756000, ,,
770,0.966154,0.999315,0.745000, ,,
771,0.963590,0.996086,0.743000, ,,
772,0.961131,0.993896,0.745000, ,,
773,0.958686,0.991703,0.750000, ,,
774,0.956259,0.988762,0.755000, ,,
775,0.953848,0.985899,0.757000, ,,
776,0.951265,0.984737,0.751000, ,,
777,0.949009,0.982354,0.750000, ,,
778,0.946181,0.979189,0.756000, ,,
779,0.944151,0.976846,0.752000, ,,
780,0.941537,0.974291,0.761000, ,,
781,0.938991,0.972116,0.759000, ,,
782,0.936721,0.969841,0.753000, ,,
783,0.934544,0.968392,0.761000, ,,
784,0.932190,0.965103,0.753000, ,,
785,0.929852,0.962198,0.761000, ,,
786,0.927258,0.960763,0.760000, ,,
787,0.924944,0.958539,0.755000, ,,
788,0.922716,0.955949,0.762000, ,,
789,0.920162,0.953825,0.758000, ,,
790,0.918044,0.951709,0.761000, ,,
791,0.915862,0.949163,0.762000, ,,
792,0.913582,0.948047,0.765000, ,,
793,0.911454,0.944346,0.762000, ,,
794,0.909174,0.942321,0.765000, ,,
795,0.906882,0.940583,0.769000, ,,
796,0.904747,0.938502,0.768000, ,,
797,0.902495,0.936503,0.769000, ,,
798,0.900190,0.933780,0.763000, ,,
799,0.897927,0.932167,0.774000, ,,
800,0.895915,0.929478,0.772000, ,,
801,0.893544,0.927475,0.761000, ,,
802,0.891568,0.925485,0.768000, ,,
803,0.889146,0.923863,0.767000, ,,
804,0.887370,0.921651,0.772000, ,,
805,0.884828,0.918962,0.767000, ,,
806,0.883114,0.917265,0.768000, ,,
807,0.880755,0.915516,0.774000, ,,
808,0.878778,0.912881,0.767000, ,,
809,0.876705,0.910867,0.774000, ,,
810,0.874889,0.909773,0.774000, ,,
811,0.872316,0.906426,0.770000, ,,
812,0.870960,0.905122,0.769000, ,,
813,0.868517,0.903675,0.776000, ,,
814,0.866064,0.901068,0.785000, ,,
815,0.864282,0.898577,0.776000, ,,
816,0.862206,0.897350,0.768000, ,,
817,0.860413,0.895271,0.774000, ,,
818,0.858227,0.893589,0.779000, ,,
819,0.856341,0.891414,0.780000, ,,
820,0.854334,0.889483,0.786000, ,,
821,0.852128,0.887111,0.776000, ,,
822,0.850276,0.885413,0.784000, ,,
823,0.848227,0.883451,0.784000, ,,
824,0.846474,0.881926,0.787000, ,,
825,0.844977,0.879352,0.783000, ,,
826,0.842472,0.878913,0.788000, ,,
827,0.840482,0.876099,0.781000, ,,
828,0.838496,0.874134,0.785000, ,,
829,0.836453,0.872464,0.790000, ,,
830,0.834758,0.870814,0.778000, ,,
831,0.832799,0.868514,0.789000, ,,
832,0.831108,0.866990,0.786000, ,,
833,0.829041,0.864856,0.787000, ,,
834,0.827385,0.863357,0.786000, ,,
835,0.825300,0.861292,0.795000, ,,
836,0.823517,0.859184,0.793000, ,,
837,0.821610,0.857836,0.792000, ,,
838,0.819429,0.855344,0.786000, ,,
839,0.817538,0.854722,0.794000, ,,
840,0.815891,0.852320,0.795000, ,,
841,0.814414,0.850210,0.796000, ,,
842,0.812160,0.848875,0.796000, ,,
843,0.810498,0.847225,0.794000, ,,
844,0.808232,0.844654,0.793000, ,,
845,0.806489,0.843465,0.798000, ,,
846,0.804765,0.842015,0.802000, ,,
847,0.802976,0.839988,0.794000, ,,
848,0.801154,0.838128,0.793000, ,,
849,0.799520,0.837190,0.796000, ,,
850,0.797644,0.834793,0.796000, ,,
851,0.796006,0.833142,0.800000, ,,
852,0.794192,0.831412,0.801000, ,,
853,0.792246,0.829484,0.797000, ,,
854,0.790598,0.828650,0.802000, ,,
855,0.788579,0.826375,0.798000, ,,
856,0.786875,0.824360,0.801000, ,,
857,0.785140,0.823111,0.803000, ,,
858,0.783428,0.821835,0.806000, ,,
859,0.781607,0.819584,0.802000, ,,
860,0.779897,0.817249,0.808000, ,,
861,0.778399,0.816661,0.806000, ,,
862,0.776646,0.814352,0.803000, ,,
863,0.774534,0.812723,0.811000, ,,
864,0.773524,0.811264,0.803000, ,,
865,0.771428,0.809994,0.806000, ,,
866,0.769291,0.807788,0.811000, ,,
867,0.767954,0.805971,0.810000, ,,
868,0.766071,0.804945,0.806000, ,,
869,0.764554,0.803748,0.807000, ,,
870,0.762413,0.801891,0.815000, ,,
871,0.760899,0.799495,0.811000, ,,
872,0.759285,0.798250,0.808000, ,,
873,0.757582,0.796707,0.808000, ,,
874,0.756211,0.795173,0.819000, ,,
875,0.754102,0.793201,0.815000, ,,
876,0.752262,0.791834,0.810000, ,,
877,0.750946,0.790117,0.816000, ,,
878,0.749193,0.788378,0.808000, ,,
879,0.747382,0.788114,0.808000, ,,
880,0.745772,0.785040,0.810000, ,,
881,0.744270,0.783194,0.819000, ,,
882,0.742333,0.782794,0.811000, ,,
883,0.740827,0.781351,0.812000, ,,
884,0.738996,0.779450,0.814000, ,,
885,0.737591,0.777818,0.815000, ,,
886,0.736077,0.776322,0.815000, ,,
887,0.734213,0.773891,0.822000, ,,
888,0.732429,0.773169,0.815000, ,,
889,0.730968,0.772086,0.815000, ,,
890,0.729384,0.769899,0.820000, ,,
891,0.727668,0.768840,0.814000, ,,
892,0.726032,0.766799,0.823000, ,,
893,0.724345,0.765581,0.819000, ,,
894,0.722896,0.763602,0.823000, ,,
895,0.721068,0.762722,0.815000, ,,
896,0.719525,0.759841,0.820000, ,,
897,0.718039,0.759117,0.821000, ,,
898,0.716404,0.758772,0.815000, ,,
899,0.714619,0.756496,0.820000, ,,
900,0.713049,0.754198,0.824000, ,,
901,0.711465,0.753183,0.825000, ,,
902,0.710093,0.752533,0.823000, ,,
903,0.708306,0.749718,0.825000, ,,
904,0.706739,0.747864,0.824000, ,,
905,0.705148,0.747369,0.825000, ,,
906,0.703339,0.745694,0.822000, ,,
907,0.702036,0.744082,0.827000, ,,
908,0.700624,0.742891,0.823000, ,,
909,0.698650,0.741436,0.829000, ,,
910,0.697115,0.739488,0.829000, ,,
911,0.695682,0.738264,0.829000, ,,
912,0.693978,0.736489,0.826000, ,,
913,0.692523,0.735145,0.829000, ,,
914,0.690682,0.733869,0.829000, ,,
915,0.689399,0.732420,0.828000, ,,
916,0.687682,0.730995,0.826000, ,,
917,0.686236,0.729651,0.829000, ,,
918,0.684594,0.728744,0.830000, ,,
919,0.682925,0.726105,0.829000, ,,
920,0.681731,0.724865,0.829000, ,,
921,0.679968,0.724226,0.826000, ,,
922,0.678278,0.722135,0.834000, ,,
923,0.677048,0.720715,0.831000, ,,
924,0.675165,0.719809,0.829000, ,,
925,0.673699,0.717527,0.833000, ,,
926,0.672116,0.716189,0.834000, ,,
927,0.670709,0.714660,0.833000, ,,
928,0.669457,0.714002,0.830000, ,,
929,0.667732,0.713492,0.828000, ,,
930,0.666196,0.710470,0.836000, ,,
931,0.664675,0.709067,0.834000, ,,
932,0.663050,0.707429,0.834000, ,,
933,0.661471,0.706567,0.833000, ,,
934,0.660010,0.704548,0.836000, ,,
935,0.658364,0.703644,0.836000, ,,
936,0.657074,0.702673,0.832000, ,,
937,0.655572,0.701244,0.833000, ,,
938,0.653881,0.698751,0.836000, ,,
939,0.652452,0.697459,0.836000, ,,
940,0.651006,0.697122,0.834000, ,,
941,0.649629,0.694763,0.837000, ,,
942,0.648384,0.693359,0.837000, ,,
943,0.646414,0.692594,0.836000, ,,
944,0.645145,0.691845,0.833000, ,,
945,0.643489,0.689067,0.840000, ,,
946,0.641998,0.688171,0.835000, ,,
947,0.640486,0.687266,0.839000, ,,
948,0.639172,0.685413,0.835000, ,,
949,0.637788,0.684713,0.834000, ,,
950,0.635775,0.682414,0.840000, ,,
951,0.634600,0.681407,0.840000, ,,
952,0.633038,0.680081,0.838000, ,,
953,0.631630,0.678564,0.839000, ,,
954,0.630473,0.677727,0.836000, ,,
955,0.628775,0.675840,0.839000, ,,
956,0.627608,0.674667,0.838000, ,,
957,0.626008,0.672273,0.840000, ,,
958,0.624357,0.672494,0.839000, ,,
959,0.622731,0.670556,0.841000, ,,
960,0.621535,0.669148,0.838000, ,,
961,0.619967,0.667309,0.840000, ,,
962,0.618787,0.666777,0.838000, ,,
963,0.616898,0.664732,0.839000, ,,
964,0.615569,0.664622,0.842000, ,,
965,0.614065,0.662126,0.842000, ,,
966,0.612931,0.661420,0.841000, ,,
967,0.611358,0.660278,0.839000, ,,
968,0.609737,0.658624,0.841000, ,,
969,0.608648,0.656749,0.842000, ,,
970,0.607093,0.656389,0.844000, ,,
971,0.605579,0.653920,0.842000, ,,
972,0.604361,0.653034,0.841000, ,,
973,0.602915,0.652262,0.845000, ,,
974,0.601284,0.651444,0.842000, ,,
975,0.599896,0.648773,0.846000, ,,
976,0.598465,0.648224,0.844000, ,,
977,0.597266,0.646695,0.843000, ,,
978,0.595747,0.645928,0.843000, ,,
979,0.594747,0.644319,0.840000, ,,
980,0.592956,0.643201,0.846000, ,,
981,0.591679,0.641425,0.844000, ,,
982,0.590162,0.640443,0.849000, ,,
983,0.589195,0.638998,0.846000, ,,
984,0.587423,0.638185,0.844000, ,,
985,0.586492,0.636981,0.844000, ,,
986,0.584987,0.634378,0.848000, ,,
987,0.583434,0.635298,0.845000, ,,
988,0.582231,0.632887,0.846000, ,,
989,0.580715,0.631668,0.848000, ,,
990,0.579275,0.631001,0.846000, ,,
991,0.577911,0.628606,0.849000, ,,
992,0.576464,0.628288,0.847000, ,,
993,0.575327,0.626301,0.852000, ,,
994,0.574256,0.624675,0.848000, ,,
995,0.573410,0.625074,0.846000, ,,
996,0.571331,0.622091,0.853000, ,,
997,0.570092,0.621064,0.850000, ,,
998,0.568825,0.620248,0.849000, ,,
999,0.567147,0.619095,0.854000, ,,
1000,0.566008,0.617839,0.849000, ,,
