Epoch, training loss, validation loss, validation accuracy, ,,
1269,0.418279,0.480636,0.874000, ,,
1270,0.417591,0.479468,0.874000, ,,
1271,0.417399,0.479232,0.872000, ,,
1272,0.416904,0.478754,0.875000, ,,
1273,0.416407,0.478479,0.875000, ,,
1274,0.415790,0.477734,0.875000, ,,
1275,0.415267,0.478164,0.874000, ,,
1276,0.414828,0.476441,0.875000, ,,
1277,0.414587,0.476268,0.873000, ,,
1278,0.413885,0.475580,0.876000, ,,
1279,0.413522,0.476417,0.876000, ,,
1280,0.413262,0.474416,0.876000, ,,
1281,0.412850,0.475591,0.874000, ,,
1282,0.411895,0.474009,0.877000, ,,
1283,0.411294,0.473807,0.874000, ,,
1284,0.411148,0.473561,0.877000, ,,
1285,0.410359,0.472374,0.879000, ,,
1286,0.409917,0.472817,0.875000, ,,
1287,0.409494,0.471088,0.875000, ,,
1288,0.409020,0.471048,0.876000, ,,
1289,0.408403,0.470891,0.878000, ,,
1290,0.408048,0.471174,0.876000, ,,
1291,0.407574,0.470606,0.878000, ,,
1292,0.407062,0.470089,0.878000, ,,
1293,0.406703,0.469517,0.877000, ,,
1294,0.406081,0.468787,0.878000, ,,
1295,0.405686,0.468351,0.878000, ,,
1296,0.405119,0.467702,0.880000, ,,
1297,0.404866,0.467566,0.879000, ,,
1298,0.404264,0.466974,0.881000, ,,
1299,0.403822,0.465766,0.881000, ,,
1300,0.403373,0.466954,0.879000, ,,
1301,0.402836,0.465685,0.880000, ,,
1302,0.402398,0.465583,0.879000, ,,
1303,0.401975,0.464239,0.880000, ,,
1304,0.401604,0.464118,0.880000, ,,
1305,0.400984,0.464082,0.882000, ,,
1306,0.400628,0.463913,0.878000, ,,
1307,0.400044,0.462975,0.882000, ,,
1308,0.399712,0.462321,0.880000, ,,
1309,0.399081,0.462917,0.883000, ,,
1310,0.398671,0.461816,0.882000, ,,
1311,0.398199,0.461851,0.880000, ,,
1312,0.397690,0.460692,0.882000, ,,
1313,0.397622,0.459931,0.882000, ,,
1314,0.396851,0.461387,0.881000, ,,
1315,0.396503,0.460095,0.884000, ,,
1316,0.396030,0.458710,0.884000, ,,
1317,0.395508,0.458433,0.882000, ,,
1318,0.395236,0.459039,0.882000, ,,
1319,0.394660,0.458053,0.884000, ,,
1320,0.394214,0.457240,0.884000, ,,
1321,0.393783,0.457130,0.883000, ,,
1322,0.393334,0.456227,0.883000, ,,
1323,0.392910,0.456288,0.884000, ,,
1324,0.392410,0.456315,0.884000, ,,
1325,0.391956,0.456633,0.885000, ,,
1326,0.391653,0.455132,0.884000, ,,
1327,0.391181,0.454276,0.885000, ,,
1328,0.390934,0.453157,0.883000, ,,
1329,0.390369,0.454200,0.884000, ,,
1330,0.389706,0.453418,0.884000, ,,
1331,0.389364,0.453170,0.884000, ,,
1332,0.388851,0.452426,0.886000, ,,
1333,0.388659,0.452163,0.884000, ,,
1334,0.388142,0.450959,0.885000, ,,
1335,0.387788,0.451581,0.884000, ,,
1336,0.387239,0.451383,0.884000, ,,
1337,0.386765,0.450011,0.884000, ,,
1338,0.386483,0.450280,0.884000, ,,
1339,0.385889,0.449755,0.884000, ,,
1340,0.385659,0.449246,0.886000, ,,
1341,0.385249,0.449488,0.884000, ,,
1342,0.384814,0.448714,0.885000, ,,
1343,0.384379,0.448472,0.884000, ,,
1344,0.383862,0.448046,0.885000, ,,
1345,0.383356,0.447241,0.884000, ,,
1346,0.383096,0.447115,0.886000, ,,
1347,0.382471,0.445907,0.885000, ,,
1348,0.382210,0.446050,0.884000, ,,
1349,0.381787,0.446605,0.887000, ,,
1350,0.381572,0.444911,0.885000, ,,
1351,0.380873,0.445716,0.885000, ,,
1352,0.380611,0.444409,0.885000, ,,
1353,0.380226,0.444989,0.884000, ,,
1354,0.379580,0.444381,0.885000, ,,
1355,0.379372,0.443735,0.886000, ,,
1356,0.378899,0.443280,0.887000, ,,
1357,0.378401,0.442976,0.885000, ,,
1358,0.378372,0.442145,0.885000, ,,
1359,0.377654,0.442274,0.888000, ,,
1360,0.377127,0.441037,0.884000, ,,
1361,0.376839,0.440760,0.885000, ,,
1362,0.376413,0.440691,0.886000, ,,
1363,0.376203,0.441419,0.887000, ,,
1364,0.375998,0.439709,0.885000, ,,
1365,0.375299,0.438638,0.886000, ,,
1366,0.375229,0.439846,0.887000, ,,
1367,0.374549,0.437777,0.886000, ,,
1368,0.373928,0.438312,0.887000, ,,
1369,0.373975,0.438742,0.888000, ,,
1370,0.373473,0.437514,0.886000, ,,
1371,0.373088,0.437234,0.885000, ,,
1372,0.372384,0.437363,0.889000, ,,
1373,0.372132,0.435863,0.887000, ,,
1374,0.371641,0.436124,0.886000, ,,
1375,0.371306,0.436327,0.886000, ,,
1376,0.371088,0.435495,0.886000, ,,
1377,0.370826,0.435846,0.889000, ,,
1378,0.370243,0.433871,0.887000, ,,
1379,0.369944,0.434617,0.889000, ,,
1380,0.369290,0.434312,0.886000, ,,
1381,0.369154,0.433055,0.888000, ,,
1382,0.368516,0.433561,0.888000, ,,
1383,0.368234,0.432837,0.887000, ,,
1384,0.367816,0.432551,0.888000, ,,
1385,0.367467,0.431939,0.888000, ,,
1386,0.367066,0.432193,0.888000, ,,
1387,0.366662,0.432158,0.892000, ,,
1388,0.366293,0.431182,0.887000, ,,
1389,0.365944,0.430370,0.889000, ,,
1390,0.365414,0.430576,0.890000, ,,
1391,0.365265,0.430721,0.892000, ,,
1392,0.364843,0.429411,0.890000, ,,
1393,0.364307,0.429521,0.886000, ,,
1394,0.364452,0.430175,0.891000, ,,
1395,0.363716,0.428058,0.887000, ,,
1396,0.363489,0.428290,0.890000, ,,
1397,0.363081,0.428496,0.889000, ,,
1398,0.362873,0.427857,0.892000, ,,
1399,0.362249,0.428564,0.889000, ,,
1400,0.361988,0.427679,0.893000, ,,
1401,0.361463,0.426311,0.891000, ,,
1402,0.361256,0.426545,0.891000, ,,
1403,0.361102,0.425377,0.889000, ,,
1404,0.360233,0.427537,0.891000, ,,
1405,0.360144,0.425362,0.889000, ,,
1406,0.359509,0.424535,0.891000, ,,
1407,0.359462,0.424461,0.891000, ,,
1408,0.358901,0.424405,0.892000, ,,
1409,0.358530,0.424069,0.891000, ,,
1410,0.358081,0.423429,0.891000, ,,
1411,0.357785,0.422898,0.892000, ,,
1412,0.357629,0.423208,0.892000, ,,
1413,0.357187,0.422460,0.892000, ,,
1414,0.356791,0.422626,0.891000, ,,
1415,0.356370,0.421385,0.891000, ,,
1416,0.356273,0.421393,0.891000, ,,
1417,0.355600,0.421733,0.893000, ,,
1418,0.355106,0.420485,0.889000, ,,
1419,0.355008,0.420229,0.891000, ,,
1420,0.354763,0.420928,0.892000, ,,
1421,0.354370,0.419848,0.892000, ,,
1422,0.354046,0.418705,0.891000, ,,
1423,0.353574,0.419777,0.892000, ,,
1424,0.353672,0.419003,0.892000, ,,
1425,0.353019,0.418043,0.890000, ,,
1426,0.352586,0.418845,0.891000, ,,
1427,0.352152,0.417565,0.892000, ,,
1428,0.351842,0.416844,0.893000, ,,
1429,0.351530,0.417421,0.891000, ,,
1430,0.351193,0.418262,0.890000, ,,
1431,0.350834,0.416873,0.892000, ,,
1432,0.350352,0.416037,0.892000, ,,
1433,0.350130,0.415810,0.892000, ,,
1434,0.349891,0.415692,0.893000, ,,
1435,0.349717,0.415244,0.892000, ,,
1436,0.349192,0.415625,0.892000, ,,
1437,0.348798,0.414525,0.893000, ,,
1438,0.348495,0.414403,0.894000, ,,
1439,0.348191,0.414907,0.893000, ,,
1440,0.347830,0.413332,0.889000, ,,
1441,0.347666,0.413157,0.892000, ,,
1442,0.347112,0.413192,0.894000, ,,
1443,0.346771,0.412635,0.894000, ,,
1444,0.346566,0.411986,0.893000, ,,
1445,0.346081,0.412024,0.894000, ,,
1446,0.345843,0.412657,0.893000, ,,
1447,0.345542,0.411761,0.894000, ,,
1448,0.345420,0.411790,0.894000, ,,
1449,0.344737,0.410749,0.893000, ,,
1450,0.344632,0.411022,0.894000, ,,
1451,0.344124,0.410162,0.894000, ,,
1452,0.343765,0.410294,0.894000, ,,
1453,0.343618,0.408663,0.894000, ,,
1454,0.343403,0.410286,0.894000, ,,
1455,0.342842,0.408816,0.894000, ,,
1456,0.342469,0.408530,0.893000, ,,
1457,0.342207,0.408676,0.894000, ,,
1458,0.342025,0.408133,0.894000, ,,
1459,0.341605,0.407790,0.894000, ,,
1460,0.341124,0.407887,0.894000, ,,
1461,0.341104,0.408047,0.894000, ,,
1462,0.340680,0.407155,0.893000, ,,
1463,0.340316,0.407038,0.894000, ,,
1464,0.340023,0.406061,0.896000, ,,
1465,0.339815,0.406126,0.894000, ,,
1466,0.339493,0.406918,0.894000, ,,
1467,0.339134,0.405842,0.894000, ,,
1468,0.338614,0.404680,0.895000, ,,
1469,0.338695,0.405814,0.895000, ,,
1470,0.338430,0.404551,0.895000, ,,
1471,0.337796,0.404209,0.894000, ,,
1472,0.337550,0.404466,0.894000, ,,
1473,0.337211,0.403928,0.894000, ,,
1474,0.336864,0.404745,0.896000, ,,
1475,0.336833,0.403885,0.895000, ,,
1476,0.336313,0.402531,0.895000, ,,
1477,0.336148,0.402450,0.896000, ,,
1478,0.335870,0.402765,0.897000, ,,
1479,0.335547,0.402264,0.896000, ,,
1480,0.334906,0.401562,0.895000, ,,
1481,0.334762,0.401622,0.895000, ,,
1482,0.334453,0.401444,0.894000, ,,
1483,0.334336,0.401500,0.897000, ,,
1484,0.334124,0.400099,0.896000, ,,
1485,0.333632,0.401392,0.897000, ,,
1486,0.333466,0.400780,0.896000, ,,
1487,0.333161,0.399539,0.897000, ,,
1488,0.332901,0.399614,0.897000, ,,
1489,0.332434,0.399039,0.895000, ,,
1490,0.332059,0.399182,0.897000, ,,
1491,0.332242,0.400074,0.896000, ,,
1492,0.331708,0.398169,0.898000, ,,
1493,0.331484,0.397945,0.896000, ,,
1494,0.331519,0.398308,0.897000, ,,
1495,0.331009,0.397975,0.896000, ,,
1496,0.330627,0.397097,0.898000, ,,
1497,0.330408,0.397775,0.898000, ,,
1498,0.329744,0.396709,0.897000, ,,
1499,0.329674,0.397110,0.897000, ,,
1500,0.329148,0.396687,0.897000, ,,
1501,0.329469,0.395256,0.897000, ,,
1502,0.328696,0.397807,0.897000, ,,
1503,0.328592,0.395967,0.899000, ,,
1504,0.328153,0.395112,0.898000, ,,
1505,0.327726,0.395044,0.898000, ,,
1506,0.327445,0.394484,0.899000, ,,
1507,0.327336,0.394566,0.898000, ,,
1508,0.327021,0.394736,0.899000, ,,
1509,0.326820,0.393624,0.899000, ,,
1510,0.326469,0.394287,0.897000, ,,
1511,0.326243,0.393693,0.898000, ,,
1512,0.325988,0.393385,0.898000, ,,
1513,0.325472,0.392518,0.900000, ,,
1514,0.325488,0.393733,0.898000, ,,
1515,0.324991,0.391548,0.900000, ,,
1516,0.324788,0.392122,0.899000, ,,
1517,0.324569,0.391862,0.898000, ,,
1518,0.324160,0.392254,0.900000, ,,
1519,0.323867,0.391219,0.901000, ,,
1520,0.323702,0.390762,0.898000, ,,
1521,0.323277,0.391363,0.898000, ,,
1522,0.323321,0.390544,0.900000, ,,
1523,0.322699,0.390862,0.898000, ,,
1524,0.322414,0.390112,0.898000, ,,
1525,0.322530,0.390174,0.898000, ,,
1526,0.322267,0.388744,0.898000, ,,
1527,0.321955,0.389749,0.901000, ,,
1528,0.321535,0.389078,0.901000, ,,
1529,0.321123,0.388711,0.898000, ,,
1530,0.321219,0.388002,0.900000, ,,
1531,0.320974,0.389227,0.899000, ,,
1532,0.320471,0.388763,0.899000, ,,
1533,0.320116,0.387109,0.901000, ,,
1534,0.319891,0.388058,0.898000, ,,
1535,0.319644,0.387800,0.901000, ,,
1536,0.319325,0.387309,0.899000, ,,
1537,0.319070,0.386465,0.900000, ,,
1538,0.318904,0.387534,0.899000, ,,
1539,0.318952,0.386635,0.901000, ,,
1540,0.318439,0.385885,0.900000, ,,
1541,0.318206,0.386227,0.900000, ,,
1542,0.317907,0.386165,0.902000, ,,
1543,0.317531,0.385666,0.901000, ,,
1544,0.317460,0.385306,0.901000, ,,
1545,0.317377,0.385287,0.900000, ,,
1546,0.316968,0.385732,0.900000, ,,
1547,0.316515,0.384142,0.902000, ,,
1548,0.316309,0.384590,0.902000, ,,
1549,0.316154,0.384338,0.901000, ,,
1550,0.315763,0.383568,0.901000, ,,
1551,0.315508,0.383450,0.903000, ,,
1552,0.315328,0.384200,0.902000, ,,
1553,0.315188,0.382746,0.901000, ,,
1554,0.314811,0.382523,0.902000, ,,
1555,0.314525,0.383391,0.901000, ,,
1556,0.314223,0.383015,0.902000, ,,
1557,0.314044,0.381903,0.902000, ,,
1558,0.313802,0.382877,0.903000, ,,
1559,0.313667,0.383148,0.901000, ,,
1560,0.313205,0.381520,0.902000, ,,
1561,0.313115,0.380588,0.901000, ,,
1562,0.312681,0.382365,0.901000, ,,
1563,0.312765,0.381264,0.902000, ,,
1564,0.312616,0.380939,0.903000, ,,
1565,0.312010,0.382194,0.902000, ,,
1566,0.312006,0.380145,0.901000, ,,
1567,0.311502,0.380109,0.901000, ,,
1568,0.311617,0.380168,0.903000, ,,
1569,0.311106,0.379952,0.902000, ,,
1570,0.311012,0.379123,0.903000, ,,
1571,0.310610,0.379880,0.903000, ,,
1572,0.310451,0.378744,0.902000, ,,
1573,0.310114,0.379402,0.901000, ,,
1574,0.309872,0.378346,0.903000, ,,
1575,0.309593,0.378541,0.903000, ,,
1576,0.309326,0.378611,0.903000, ,,
1577,0.309345,0.377478,0.903000, ,,
1578,0.309119,0.377626,0.903000, ,,
1579,0.308723,0.378305,0.901000, ,,
1580,0.308564,0.377178,0.902000, ,,
1581,0.308276,0.377432,0.902000, ,,
1582,0.307880,0.377296,0.902000, ,,
1583,0.307823,0.376433,0.903000, ,,
1584,0.307675,0.377075,0.903000, ,,
1585,0.307270,0.375954,0.903000, ,,
1586,0.307300,0.375300,0.903000, ,,
1587,0.307012,0.377187,0.903000, ,,
1588,0.306728,0.376268,0.904000, ,,
1589,0.306580,0.375341,0.904000, ,,
1590,0.306358,0.375000,0.901000, ,,
1591,0.306112,0.375377,0.904000, ,,
1592,0.305672,0.375532,0.902000, ,,
1593,0.305548,0.374635,0.903000, ,,
1594,0.305201,0.374128,0.904000, ,,
1595,0.305128,0.373964,0.903000, ,,
1596,0.304854,0.374959,0.904000, ,,
1597,0.304529,0.373771,0.902000, ,,
1598,0.304686,0.373208,0.904000, ,,
1599,0.304110,0.374166,0.905000, ,,
1600,0.304038,0.373550,0.903000, ,,
1601,0.303826,0.373103,0.904000, ,,
1602,0.303577,0.373410,0.902000, ,,
1603,0.303344,0.372484,0.902000, ,,
1604,0.303478,0.372726,0.904000, ,,
1605,0.302800,0.371838,0.905000, ,,
1606,0.302808,0.372476,0.904000, ,,
1607,0.302508,0.371782,0.904000, ,,
1608,0.302370,0.370416,0.904000, ,,
1609,0.301968,0.371423,0.904000, ,,
1610,0.301774,0.371574,0.905000, ,,
1611,0.301559,0.371289,0.905000, ,,
1612,0.301326,0.370766,0.903000, ,,
1613,0.301237,0.370194,0.905000, ,,
1614,0.300928,0.370921,0.905000, ,,
1615,0.300657,0.370335,0.903000, ,,
1616,0.300715,0.369531,0.904000, ,,
1617,0.300613,0.370275,0.907000, ,,
1618,0.300259,0.368869,0.904000, ,,
1619,0.300086,0.370372,0.904000, ,,
1620,0.299742,0.368927,0.904000, ,,
1621,0.299489,0.369311,0.905000, ,,
1622,0.299185,0.369388,0.905000, ,,
1623,0.299120,0.369112,0.902000, ,,
1624,0.298775,0.367876,0.905000, ,,
1625,0.298641,0.368363,0.906000, ,,
1626,0.298449,0.368762,0.907000, ,,
1627,0.298311,0.366896,0.905000, ,,
1628,0.297838,0.368311,0.906000, ,,
1629,0.297799,0.367931,0.906000, ,,
1630,0.297470,0.367072,0.906000, ,,
1631,0.297338,0.367222,0.905000, ,,
1632,0.297271,0.366633,0.907000, ,,
1633,0.297013,0.367191,0.905000, ,,
1634,0.296865,0.366423,0.906000, ,,
1635,0.296557,0.365711,0.906000, ,,
1636,0.296454,0.366792,0.905000, ,,
1637,0.296141,0.367411,0.907000, ,,
1638,0.296136,0.365170,0.904000, ,,
1639,0.295646,0.365222,0.905000, ,,
1640,0.295867,0.366169,0.906000, ,,
1641,0.295754,0.365079,0.905000, ,,
1642,0.295266,0.365498,0.905000, ,,
1643,0.294872,0.364775,0.906000, ,,
1644,0.294817,0.364622,0.906000, ,,
1645,0.294585,0.365591,0.905000, ,,
1646,0.294300,0.364944,0.905000, ,,
1647,0.294166,0.364025,0.907000, ,,
1648,0.293902,0.364217,0.905000, ,,
1649,0.294019,0.363859,0.906000, ,,
1650,0.293632,0.364472,0.906000, ,,
1651,0.293750,0.363211,0.906000, ,,
1652,0.293249,0.364800,0.907000, ,,
1653,0.293344,0.363472,0.905000, ,,
1654,0.292525,0.363082,0.906000, ,,
1655,0.292749,0.362661,0.905000, ,,
1656,0.292307,0.362198,0.907000, ,,
1657,0.292529,0.362483,0.906000, ,,
1658,0.292025,0.363333,0.902000, ,,
1659,0.291922,0.361353,0.906000, ,,
1660,0.291607,0.361842,0.907000, ,,
1661,0.291368,0.362113,0.908000, ,,
1662,0.291170,0.361222,0.906000, ,,
1663,0.291000,0.361671,0.904000, ,,
1664,0.290926,0.360790,0.907000, ,,
1665,0.290638,0.361574,0.907000, ,,
1666,0.290548,0.360900,0.906000, ,,
1667,0.290357,0.359656,0.906000, ,,
1668,0.290069,0.360543,0.906000, ,,
1669,0.290148,0.360698,0.904000, ,,
1670,0.289690,0.360012,0.909000, ,,
1671,0.289788,0.360659,0.906000, ,,
1672,0.289396,0.359668,0.906000, ,,
1673,0.289286,0.360942,0.905000, ,,
1674,0.288938,0.358913,0.906000, ,,
1675,0.288706,0.358976,0.907000, ,,
1676,0.288742,0.359010,0.908000, ,,
1677,0.288557,0.358560,0.907000, ,,
1678,0.288228,0.359920,0.907000, ,,
1679,0.288023,0.358106,0.907000, ,,
1680,0.288013,0.358143,0.907000, ,,
1681,0.287760,0.359276,0.907000, ,,
1682,0.287504,0.358312,0.906000, ,,
1683,0.287295,0.357177,0.906000, ,,
1684,0.287138,0.358233,0.906000, ,,
1685,0.287267,0.357475,0.907000, ,,
1686,0.287111,0.358158,0.907000, ,,
1687,0.286672,0.358457,0.905000, ,,
1688,0.286373,0.356584,0.907000, ,,
1689,0.286171,0.357012,0.906000, ,,
1690,0.286001,0.357483,0.906000, ,,
1691,0.286041,0.356748,0.907000, ,,
1692,0.285853,0.357489,0.907000, ,,
1693,0.285348,0.355945,0.907000, ,,
1694,0.285475,0.356091,0.906000, ,,
1695,0.285092,0.355488,0.908000, ,,
1696,0.284995,0.356236,0.907000, ,,
1697,0.284984,0.357108,0.906000, ,,
1698,0.284517,0.355597,0.906000, ,,
1699,0.284591,0.355132,0.904000, ,,
1700,0.284458,0.354611,0.907000, ,,
1701,0.284248,0.355427,0.907000, ,,
1702,0.283986,0.354659,0.908000, ,,
1703,0.283918,0.354625,0.905000, ,,
1704,0.283448,0.355247,0.907000, ,,
1705,0.283281,0.354559,0.906000, ,,
1706,0.283458,0.354035,0.907000, ,,
1707,0.283139,0.353930,0.906000, ,,
1708,0.282881,0.354154,0.907000, ,,
1709,0.282748,0.354534,0.907000, ,,
1710,0.282641,0.354090,0.907000, ,,
1711,0.282332,0.352501,0.907000, ,,
1712,0.282516,0.353060,0.907000, ,,
1713,0.282060,0.353638,0.906000, ,,
1714,0.281720,0.353646,0.906000, ,,
1715,0.281939,0.352947,0.907000, ,,
1716,0.281893,0.352814,0.905000, ,,
1717,0.281317,0.352432,0.906000, ,,
1718,0.281212,0.352530,0.907000, ,,
1719,0.280997,0.352936,0.908000, ,,
1720,0.281015,0.352867,0.906000, ,,
1721,0.280555,0.351162,0.907000, ,,
1722,0.280630,0.351457,0.906000, ,,
1723,0.280765,0.352611,0.906000, ,,
1724,0.280099,0.351619,0.908000, ,,
1725,0.280594,0.351083,0.907000, ,,
1726,0.280338,0.351928,0.906000, ,,
1727,0.279877,0.351164,0.908000, ,,
1728,0.279627,0.351562,0.907000, ,,
1729,0.279443,0.351075,0.906000, ,,
1730,0.279545,0.349667,0.907000, ,,
1731,0.279203,0.351958,0.906000, ,,
1732,0.279043,0.350478,0.906000, ,,
1733,0.278734,0.349687,0.907000, ,,
1734,0.278685,0.350706,0.908000, ,,
1735,0.278864,0.349830,0.907000, ,,
1736,0.278313,0.351430,0.906000, ,,
1737,0.278096,0.349553,0.905000, ,,
1738,0.277932,0.348943,0.907000, ,,
1739,0.277702,0.349490,0.908000, ,,
1740,0.277701,0.349224,0.907000, ,,
1741,0.277623,0.350516,0.906000, ,,
1742,0.277331,0.349033,0.906000, ,,
1743,0.277099,0.348438,0.908000, ,,
1744,0.276955,0.349567,0.906000, ,,
1745,0.276997,0.348524,0.906000, ,,
1746,0.276618,0.348320,0.908000, ,,
1747,0.276598,0.347947,0.907000, ,,
1748,0.276354,0.348976,0.907000, ,,
1749,0.276369,0.348263,0.907000, ,,
1750,0.276113,0.346805,0.907000, ,,
1751,0.275912,0.348545,0.906000, ,,
1752,0.275668,0.347273,0.909000, ,,
1753,0.275537,0.347633,0.908000, ,,
1754,0.275425,0.347438,0.905000, ,,
1755,0.275360,0.347117,0.908000, ,,
1756,0.275268,0.346569,0.907000, ,,
1757,0.275023,0.347534,0.907000, ,,
1758,0.274877,0.346743,0.906000, ,,
1759,0.274751,0.346177,0.910000, ,,
1760,0.274497,0.346338,0.908000, ,,
1761,0.274693,0.346447,0.908000, ,,
1762,0.274272,0.346906,0.908000, ,,
1763,0.274229,0.346226,0.908000, ,,
1764,0.274003,0.345544,0.908000, ,,
1765,0.273822,0.345869,0.908000, ,,
1766,0.273615,0.346009,0.908000, ,,
1767,0.273641,0.344994,0.908000, ,,
1768,0.273548,0.345200,0.908000, ,,
1769,0.273124,0.345833,0.906000, ,,
1770,0.272898,0.345738,0.906000, ,,
1771,0.273054,0.345645,0.906000, ,,
1772,0.272830,0.344737,0.908000, ,,
1773,0.272531,0.344681,0.909000, ,,
1774,0.272373,0.345250,0.907000, ,,
1775,0.272193,0.344867,0.906000, ,,
1776,0.272087,0.343919,0.908000, ,,
1777,0.272040,0.343607,0.909000, ,,
1778,0.271799,0.344895,0.906000, ,,
1779,0.271838,0.344305,0.908000, ,,
1780,0.271456,0.342588,0.909000, ,,
1781,0.271279,0.344190,0.906000, ,,
1782,0.271191,0.344611,0.908000, ,,
1783,0.271135,0.343945,0.907000, ,,
1784,0.271081,0.344049,0.908000, ,,
1785,0.270756,0.343891,0.906000, ,,
1786,0.270552,0.342949,0.906000, ,,
1787,0.270466,0.343135,0.908000, ,,
1788,0.270652,0.343334,0.908000, ,,
1789,0.270016,0.342722,0.908000, ,,
1790,0.270185,0.342464,0.909000, ,,
1791,0.269802,0.342779,0.907000, ,,
1792,0.269906,0.341846,0.910000, ,,
1793,0.269693,0.341523,0.909000, ,,
1794,0.269715,0.342532,0.908000, ,,
1795,0.269402,0.341877,0.910000, ,,
1796,0.269425,0.341955,0.908000, ,,
1797,0.269320,0.342536,0.906000, ,,
1798,0.268865,0.342160,0.910000, ,,
1799,0.268899,0.342168,0.909000, ,,
1800,0.268952,0.341336,0.909000, ,,
1801,0.268546,0.340422,0.909000, ,,
1802,0.268462,0.340892,0.909000, ,,
1803,0.268266,0.340305,0.910000, ,,
1804,0.268281,0.341150,0.909000, ,,
1805,0.268120,0.340971,0.911000, ,,
1806,0.267847,0.340039,0.910000, ,,
1807,0.267944,0.340899,0.908000, ,,
1808,0.267387,0.339747,0.907000, ,,
1809,0.267676,0.340153,0.910000, ,,
1810,0.267229,0.340350,0.909000, ,,
1811,0.267199,0.340301,0.907000, ,,
1812,0.267309,0.340612,0.909000, ,,
1813,0.266553,0.338262,0.911000, ,,
1814,0.267127,0.338579,0.911000, ,,
1815,0.266600,0.341174,0.908000, ,,
1816,0.266504,0.339982,0.908000, ,,
1817,0.266311,0.338439,0.910000, ,,
1818,0.266140,0.338771,0.910000, ,,
1819,0.266238,0.340026,0.909000, ,,
1820,0.265892,0.338109,0.910000, ,,
1821,0.265729,0.338129,0.910000, ,,
1822,0.265752,0.339104,0.909000, ,,
1823,0.265667,0.337786,0.909000, ,,
1824,0.265500,0.338438,0.911000, ,,
1825,0.265309,0.338615,0.909000, ,,
1826,0.265228,0.339001,0.908000, ,,
1827,0.265139,0.338246,0.909000, ,,
1828,0.264877,0.338656,0.909000, ,,
1829,0.264767,0.338081,0.910000, ,,
1830,0.264732,0.337481,0.910000, ,,
1831,0.264255,0.336786,0.911000, ,,
1832,0.264293,0.337167,0.911000, ,,
1833,0.264228,0.337951,0.911000, ,,
1834,0.264057,0.337410,0.909000, ,,
1835,0.263918,0.337240,0.910000, ,,
1836,0.263801,0.336624,0.910000, ,,
1837,0.263602,0.336394,0.911000, ,,
1838,0.263388,0.337256,0.910000, ,,
1839,0.263345,0.337078,0.911000, ,,
1840,0.263153,0.336867,0.911000, ,,
1841,0.263275,0.336534,0.909000, ,,
1842,0.262857,0.335910,0.911000, ,,
1843,0.262788,0.335642,0.911000, ,,
1844,0.262746,0.336163,0.912000, ,,
1845,0.262699,0.336117,0.911000, ,,
1846,0.262421,0.335178,0.910000, ,,
1847,0.262364,0.335171,0.911000, ,,
1848,0.262510,0.335760,0.911000, ,,
1849,0.261971,0.334608,0.912000, ,,
1850,0.261913,0.335213,0.911000, ,,
1851,0.261785,0.335485,0.911000, ,,
1852,0.261642,0.335958,0.910000, ,,
1853,0.261691,0.334191,0.911000, ,,
1854,0.261459,0.335246,0.911000, ,,
1855,0.261479,0.336196,0.909000, ,,
1856,0.261197,0.334611,0.911000, ,,
1857,0.261075,0.334549,0.911000, ,,
1858,0.261030,0.334939,0.911000, ,,
1859,0.260757,0.333573,0.911000, ,,
1860,0.260769,0.334456,0.911000, ,,
1861,0.260468,0.334036,0.911000, ,,
1862,0.260492,0.333967,0.911000, ,,
1863,0.260537,0.333871,0.912000, ,,
1864,0.260627,0.333090,0.909000, ,,
1865,0.260185,0.334636,0.911000, ,,
1866,0.260039,0.334608,0.911000, ,,
1867,0.259807,0.333548,0.911000, ,,
1868,0.259728,0.333330,0.911000, ,,
1869,0.259616,0.334348,0.911000, ,,
1870,0.259408,0.332580,0.911000, ,,
1871,0.259267,0.331888,0.912000, ,,
1872,0.259110,0.333133,0.911000, ,,
1873,0.259068,0.332985,0.911000, ,,
1874,0.258850,0.332799,0.910000, ,,
1875,0.258947,0.333550,0.911000, ,,
1876,0.258781,0.332185,0.911000, ,,
1877,0.258540,0.332282,0.911000, ,,
1878,0.258457,0.332968,0.911000, ,,
1879,0.258266,0.332141,0.911000, ,,
1880,0.258542,0.332318,0.911000, ,,
1881,0.258129,0.331468,0.909000, ,,
1882,0.258119,0.332480,0.913000, ,,
1883,0.258442,0.331242,0.911000, ,,
1884,0.257685,0.332944,0.912000, ,,
1885,0.257705,0.331239,0.910000, ,,
1886,0.257419,0.331302,0.910000, ,,
1887,0.257384,0.332199,0.912000, ,,
1888,0.257232,0.331731,0.913000, ,,
1889,0.257339,0.331386,0.912000, ,,
1890,0.257185,0.330282,0.911000, ,,
1891,0.256943,0.330939,0.913000, ,,
1892,0.256674,0.331832,0.912000, ,,
1893,0.256646,0.331178,0.913000, ,,
1894,0.256447,0.329383,0.912000, ,,
1895,0.256530,0.330572,0.911000, ,,
1896,0.256142,0.331254,0.912000, ,,
1897,0.256256,0.331021,0.912000, ,,
1898,0.256175,0.329110,0.912000, ,,
1899,0.256056,0.330662,0.913000, ,,
1900,0.255708,0.330641,0.912000, ,,
1901,0.255651,0.330271,0.912000, ,,
1902,0.255616,0.329481,0.911000, ,,
1903,0.255605,0.329311,0.911000, ,,
